followers,following,post_count,has_profile_pic,bio_length,is_fake,follower_following_ratio
3,609,4,1,1,1,0.004918032786885246
16423,2077,593,1,1,0,7.903272377285852
32359,508,520,1,3,1,63.57367387033399
24,4980,2,1,1,1,0.004818309576390283
26,6579,2,0,1,1,0.003951367781155016
9,2359,2,0,1,1,0.0038135593220338985
19,1731,0,1,1,1,0.010969976905311778
3,711,0,1,1,1,0.004213483146067416
7,2525,0,1,1,1,0.0027711797307996833
142069,635,265,0,3,1,223.37893081761007
1,365,1,1,3,1,0.00273224043715847
16049,1020,233,1,3,0,15.71890303623898
4,254,2,0,3,1,0.01568627450980392
6,116,3,0,3,1,0.05128205128205128
4,750,1,1,3,1,0.005326231691078562
2,101,2,0,1,1,0.0196078431372549
158709,96,300,0,3,1,1636.1752577319587
2066,201,326,0,3,1,10.227722772277227
43,6435,1,0,1,1,0.006681168427594779
18459,2168,1766,1,3,0,8.510373443983402
21,1443,2,1,1,1,0.014542936288088643
6,283,2,1,3,1,0.02112676056338028
3,325,2,0,1,1,0.009202453987730062
24,994,2,1,1,1,0.024120603015075376
66135,911,712,1,3,1,72.51644736842105
19278,921,329,1,3,0,20.90889370932755
3,347,4,0,1,1,0.008620689655172414
2,105,2,0,3,1,0.018867924528301886
78705,893,41,0,1,1,88.03691275167785
36,2403,2,0,1,1,0.014975041597337771
19198,1394,1180,1,3,0,13.762007168458782
15,4009,0,1,1,1,0.003740648379052369
2,257,3,1,3,1,0.007751937984496124
6,2280,0,1,1,1,0.00263042525208242
2,545,1,0,1,1,0.003663003663003663
6199,318,2270,0,1,0,19.432601880877744
5,134,0,0,3,1,0.037037037037037035
118683,292,474,0,1,1,405.061433447099
2,241,2,1,3,1,0.008264462809917356
68603,94,290,0,3,1,722.1368421052632
129200,767,299,1,3,1,168.22916666666666
5607,1424,1018,0,3,0,3.9347368421052633
20472,1506,1609,0,3,0,13.584605175846052
75501,292,314,1,3,1,257.6825938566553
149992,488,108,1,3,1,306.7321063394683
1,369,2,0,1,1,0.002702702702702703
597,250,2332,0,1,0,2.3784860557768925
161258,50,485,0,1,1,3161.921568627451
81054,914,701,0,1,1,88.58360655737705
6,669,2,1,1,1,0.008955223880597015
99615,49,202,0,3,1,1992.3
156017,926,117,1,3,1,168.30312837108954
12069,1373,1845,0,1,0,8.783842794759826
0,142,1,0,3,1,0.0
10,4457,0,0,1,1,0.0022431583669807087
120031,576,171,0,3,1,208.0259965337955
33702,758,337,1,1,1,44.40316205533597
3,305,0,0,1,1,0.00980392156862745
1,4083,1,0,1,1,0.0002448579823702253
152133,252,116,0,1,1,601.3162055335969
15919,27,1907,0,3,0,568.5357142857143
4,25,4,1,1,1,0.15384615384615385
14639,613,9,0,3,1,23.84201954397394
6997,2082,1824,0,3,0,3.3590974555928947
48,1894,1,1,1,1,0.025329815303430078
673,245,508,0,1,0,2.7357723577235773
3,537,4,0,3,1,0.0055762081784386614
4,507,1,1,1,1,0.007874015748031496
1,600,2,0,3,1,0.0016638935108153079
42,5514,1,0,1,1,0.007615593834995467
58751,304,168,0,1,1,192.62622950819673
130620,507,455,0,1,1,257.12598425196853
120812,36,465,1,3,1,3265.189189189189
21,1766,0,0,1,1,0.011884550084889643
8,1114,2,1,1,1,0.007174887892376682
5859,1492,945,0,3,0,3.924313462826524
8,4135,1,1,1,1,0.0019342359767891683
85957,542,729,1,1,1,158.3001841620626
7662,2078,2595,1,1,0,3.6854256854256855
47,2007,0,0,1,1,0.023406374501992032
26413,132,509,0,3,1,198.593984962406
29,6447,2,0,1,1,0.004497518610421836
144580,1054,544,0,1,1,137.04265402843603
5290,833,2424,1,1,0,6.342925659472422
137754,24,223,1,3,1,5510.16
7,167,4,1,1,1,0.041666666666666664
120414,575,732,0,3,1,209.05208333333334
5747,673,346,0,3,0,8.526706231454005
7,106,3,1,1,1,0.06542056074766354
1,473,2,0,3,1,0.002109704641350211
16450,1599,1172,1,3,0,10.28125
19660,241,2255,0,3,0,81.2396694214876
17822,1285,525,1,3,0,13.858475894245723
304,1986,597,0,3,0,0.15299446401610467
15421,2253,1473,1,3,0,6.841614906832298
5483,1872,637,1,3,0,2.9273892151628402
41,1847,0,0,1,1,0.022186147186147188
1,60,0,0,3,1,0.01639344262295082
1110,1942,2204,0,1,0,0.5712815234173958
3,216,3,0,1,1,0.013824884792626729
3,551,3,0,1,1,0.005434782608695652
6455,86,1154,1,1,0,74.19540229885058
1206,44,2302,1,1,0,26.8
861,978,734,1,3,1,0.8794688457609806
33,2692,1,1,1,1,0.012253991830672113
39,1788,2,1,1,1,0.021799888205701508
6,721,0,0,1,1,0.008310249307479225
150653,349,247,1,1,1,430.4371428571429
0,357,3,0,1,1,0.0
63903,841,520,1,1,1,75.89429928741093
14399,1327,2103,0,3,0,10.84262048192771
54097,175,257,0,3,1,307.3693181818182
10176,1080,1088,0,3,0,9.413506012950972
135911,492,347,0,1,1,275.6815415821501
19,6084,0,0,1,1,0.0031224322103533277
12100,577,2236,1,1,0,20.93425605536332
0,601,0,0,3,1,0.0
101731,590,248,0,1,1,172.1336717428088
5,2638,1,1,1,1,0.0018946570670708603
1,664,2,1,3,1,0.0015037593984962407
16580,585,1611,0,1,0,28.293515358361773
58956,638,560,1,1,1,92.26291079812206
10826,959,941,1,3,0,11.277083333333334
35,3508,2,0,1,1,0.009974351667141636
94369,949,90,1,1,1,99.33578947368422
19569,486,2123,0,3,0,40.18275154004107
5,746,0,1,1,1,0.006693440428380187
161689,75,734,0,3,1,2127.4868421052633
152583,155,341,1,1,1,978.0961538461538
6,748,3,0,1,1,0.00801068090787717
4,491,0,1,3,1,0.008130081300813009
23,4817,2,1,1,1,0.004773765047737651
43,3265,2,0,1,1,0.013165952235150031
10993,697,642,1,1,1,15.749283667621777
1,496,4,0,3,1,0.002012072434607646
84652,1005,680,1,3,1,84.14711729622266
7,388,3,0,1,1,0.017994858611825194
4,41,3,0,3,1,0.09523809523809523
38,4383,0,1,1,1,0.008667883211678832
73669,832,133,1,1,1,88.43817527010805
124970,86,107,1,1,1,1436.4367816091954
30953,49,292,0,3,1,619.06
4,196,4,1,1,1,0.02030456852791878
1,55,3,0,1,1,0.017857142857142856
4462,1408,524,1,1,0,3.1667849538679915
20,873,0,0,1,1,0.02288329519450801
87887,150,90,1,3,1,582.0331125827814
15,4477,2,0,1,1,0.0033497096918267085
7,61,0,1,1,1,0.11290322580645161
2,419,4,0,1,1,0.004761904761904762
145505,1018,623,1,3,1,142.7919528949951
1,692,1,0,1,1,0.001443001443001443
4,498,2,1,1,1,0.008016032064128256
33,1504,1,0,1,1,0.021926910299003323
12306,694,629,1,3,1,17.706474820143885
41,1969,2,0,1,1,0.02081218274111675
42,6064,0,1,1,1,0.0069249793899422915
7,573,2,1,3,1,0.012195121951219513
15192,1012,1414,1,1,0,14.997038499506417
69798,765,326,1,1,1,91.1201044386423
20164,306,1862,0,3,0,65.68078175895765
2785,1386,1392,1,3,0,2.0079307858687816
60129,696,736,0,3,1,86.26829268292683
1,212,1,0,3,1,0.004694835680751174
13042,2116,114,1,3,0,6.160604629192253
1,178,1,1,3,1,0.00558659217877095
1,40,2,1,3,1,0.024390243902439025
42,5471,0,1,1,1,0.007675438596491228
5,749,2,0,1,1,0.006666666666666667
154621,242,0,0,1,1,636.3004115226338
28,651,2,1,1,1,0.04294478527607362
14,2361,1,0,1,1,0.0059271803556308214
21,1331,0,0,1,1,0.015765765765765764
7,477,4,0,1,1,0.014644351464435146
105458,16,50,0,3,1,6203.411764705882
125296,104,294,0,1,1,1193.2952380952381
34,4677,1,1,1,1,0.007268063274903805
6,367,4,0,3,1,0.016304347826086956
4306,1312,1375,0,3,0,3.2795125666412797
35,5158,0,0,1,1,0.0067842605156037995
65756,1050,667,0,3,1,62.565176022835395
31,4168,2,0,1,1,0.0074358359318781484
4,368,4,1,3,1,0.01084010840108401
20846,1553,951,1,3,0,13.414414414414415
2,560,1,1,1,1,0.0035650623885918
6,178,2,1,1,1,0.0335195530726257
6314,998,1002,1,3,0,6.32032032032032
5,761,2,0,3,1,0.006561679790026247
20,6075,1,0,1,1,0.0032916392363396972
1,297,3,0,3,1,0.003355704697986577
104280,363,6,1,3,1,286.4835164835165
1,189,2,0,3,1,0.005263157894736842
54348,937,523,1,1,1,57.940298507462686
16,3566,1,1,1,1,0.00448556209700028
4,686,3,1,3,1,0.005822416302765648
61693,1026,608,0,1,1,60.07108081791626
10,6657,2,0,1,1,0.0015019525382997897
6,214,0,1,1,1,0.027906976744186046
4,387,3,1,1,1,0.010309278350515464
47,1610,2,0,1,1,0.029174425822470516
17349,2052,1289,0,3,0,8.450560155869459
10,613,0,1,1,1,0.016286644951140065
41,6465,1,0,1,1,0.006340859882462109
46,6283,1,1,1,1,0.00732017823042648
29,541,0,0,1,1,0.05350553505535055
22002,844,425,1,3,1,26.037869822485206
44,2398,2,1,1,1,0.01834097540641934
7915,752,1142,1,3,0,10.51128818061089
39206,1040,265,1,1,1,37.661863592699326
27,1308,2,1,1,1,0.020626432391138275
9535,2010,2386,0,3,0,4.741422178020885
2,312,2,1,1,1,0.006389776357827476
2,436,3,0,3,1,0.004576659038901602
0,560,0,1,1,1,0.0
10,728,0,1,1,1,0.013717421124828532
24,2462,2,1,1,1,0.0097442143727162
19997,1081,486,0,3,0,18.481515711645102
17568,1227,1376,1,3,0,14.306188925081432
146701,1038,50,1,1,1,141.1944177093359
6631,2024,121,1,3,0,3.274567901234568
23,2887,1,0,1,1,0.00796398891966759
5907,1200,820,1,3,0,4.918401332223147
146859,33,320,0,1,1,4319.382352941177
2,1504,0,1,1,1,0.00132890365448505
19,5791,0,0,1,1,0.0032803867403314916
23,2614,2,1,1,1,0.008795411089866157
5,411,0,1,3,1,0.012135922330097087
26,2456,0,0,1,1,0.010582010582010581
0,750,0,0,3,1,0.0
19090,739,198,1,1,1,25.7972972972973
4,531,0,1,3,1,0.007518796992481203
1,706,4,1,1,1,0.0014144271570014145
0,736,3,0,1,1,0.0
6,1742,2,0,1,1,0.0034423407917383822
3,171,4,1,3,1,0.01744186046511628
3790,2072,1719,0,3,0,1.828268210323203
11115,274,2458,1,1,0,40.41818181818182
15,3866,0,1,1,1,0.003878975950349108
11062,756,1584,0,1,0,14.612945838837517
28,4913,2,0,1,1,0.005698005698005698
47,4548,2,0,1,1,0.010331941085952957
0,424,4,1,1,1,0.0
108271,442,499,1,1,1,244.4040632054176
10903,2221,1484,1,3,0,4.906840684068407
8845,333,126,0,3,1,26.482035928143713
4,208,4,0,3,1,0.019138755980861243
45,4328,2,1,1,1,0.010395010395010396
7,633,3,0,3,1,0.011041009463722398
101879,638,725,0,1,1,159.43505477308295
117716,507,96,1,3,1,231.7244094488189
39,4549,2,0,1,1,0.008571428571428572
21285,1282,1190,0,1,0,16.590023382696803
19576,1711,1009,0,1,0,11.434579439252337
0,393,4,1,3,1,0.0
36,3195,2,0,1,1,0.011264080100125156
148457,996,74,0,3,1,148.9037111334002
43373,541,652,0,3,1,80.0239852398524
71547,113,148,0,3,1,627.6052631578947
25,349,0,0,1,1,0.07142857142857142
41920,212,163,1,3,1,196.80751173708921
3,757,0,1,3,1,0.00395778364116095
22,4543,0,0,1,1,0.0048415492957746475
1530,989,1960,0,3,0,1.5454545454545454
19576,82,1563,1,3,0,235.85542168674698
44,4618,2,0,1,1,0.00952587140073609
8975,1704,2321,1,3,0,5.263929618768328
28,5852,0,1,1,1,0.004783871518879207
110346,618,514,0,3,1,178.26494345718902
6,744,1,0,3,1,0.008053691275167786
1,261,1,0,1,1,0.003816793893129771
7,300,1,1,1,1,0.023255813953488372
17627,1302,2538,0,3,0,13.528012279355334
1,538,1,0,1,1,0.0018552875695732839
141405,11,289,0,3,1,11783.75
21830,1568,1040,0,1,0,13.91332058636074
1,491,4,1,3,1,0.0020325203252032522
3,6603,1,0,1,1,0.0004542701393095094
20,4258,0,1,1,1,0.0046959380136182205
17188,1084,126,1,3,0,15.84147465437788
12692,1616,2611,0,3,0,7.849103277674706
4,186,2,1,3,1,0.0213903743315508
9930,1065,1017,0,1,0,9.315196998123827
5,723,3,0,3,1,0.006906077348066298
3,654,2,0,3,1,0.004580152671755725
44044,256,289,1,1,1,171.3774319066148
4,253,0,1,3,1,0.015748031496062992
4,125,3,0,3,1,0.031746031746031744
20011,1271,2077,0,1,0,15.73191823899371
75483,189,229,1,1,1,397.27894736842103
30155,665,586,0,1,1,45.27777777777778
4,733,0,1,1,1,0.005449591280653951
1104,880,37,0,3,1,1.253121452894438
3482,773,571,1,3,1,4.498708010335918
124699,901,653,0,1,1,138.24722838137473
17797,30,1641,0,3,0,574.0967741935484
138769,239,301,1,3,1,578.2041666666667
46,6007,2,0,1,1,0.007656458055925432
139680,59,289,0,3,1,2328.0
4,553,3,1,3,1,0.007220216606498195
17479,1373,369,0,1,0,12.721251819505095
16382,1056,597,0,3,0,15.498580889309366
13598,184,766,1,1,0,73.5027027027027
9366,192,2156,1,3,0,48.52849740932643
134942,175,236,0,3,1,766.7159090909091
133994,452,272,1,1,1,295.7924944812362
4,589,1,0,3,1,0.006779661016949152
6134,1877,178,1,1,0,3.2662406815761447
13,6361,2,1,1,1,0.0020433825840930524
3,471,1,1,1,1,0.006355932203389831
60350,354,218,0,3,1,170.0
40543,575,417,0,1,1,70.38715277777777
17851,849,474,0,3,0,21.001176470588234
13,4820,1,1,1,1,0.0026965359883841526
145573,597,472,0,3,1,243.43311036789297
14494,762,99,1,1,1,18.996068152031455
7,23,4,0,1,1,0.2916666666666667
6,236,3,0,1,1,0.02531645569620253
11400,892,650,0,3,0,12.76595744680851
5,679,1,0,1,1,0.007352941176470588
104188,378,199,0,3,1,274.9023746701847
16937,791,275,1,1,1,21.38510101010101
30,4587,0,1,1,1,0.006538796861377506
8,6145,2,0,1,1,0.0013016596160104132
23409,520,399,1,3,1,44.93090211132438
1,686,0,0,1,1,0.001455604075691412
23,2051,0,0,1,1,0.011208576998050682
5335,864,370,1,1,1,6.167630057803469
4,695,0,1,1,1,0.005747126436781609
20,3140,2,0,1,1,0.006367398917542184
0,611,2,0,1,1,0.0
113687,900,645,1,1,1,126.17869034406215
2015,928,879,0,3,0,2.168998923573735
10,3294,0,0,1,1,0.0030349013657056147
62075,970,364,1,1,1,63.92893923789907
4994,309,2389,1,3,0,16.10967741935484
35,4438,0,0,1,1,0.007884658706915973
8245,211,2075,1,3,0,38.89150943396226
913,1168,1370,0,3,0,0.7810094097519247
7,180,2,0,3,1,0.03867403314917127
91006,810,672,0,1,1,112.21454993834772
142186,865,99,0,1,1,164.18706697459584
3,57,4,1,3,1,0.05172413793103448
62215,248,482,0,3,1,249.859437751004
367,1751,204,1,3,0,0.20947488584474885
146,2110,1541,0,1,0,0.06916153481762198
70713,844,308,1,1,1,83.68402366863906
7605,718,1052,1,1,0,10.577190542420027
20,6671,0,0,1,1,0.002997601918465228
4585,276,1433,0,3,0,16.552346570397113
7,532,3,1,1,1,0.013133208255159476
13587,1789,830,0,1,0,7.590502793296089
54046,974,674,0,1,1,55.43179487179487
8,1545,2,1,1,1,0.00517464424320828
25,4866,1,1,1,1,0.00513663447709061
20545,889,51,1,3,0,23.084269662921347
48334,108,169,0,1,1,443.43119266055044
2,458,1,1,1,1,0.004357298474945534
9,4570,0,0,1,1,0.001968934587617589
4,873,1,1,1,1,0.004576659038901602
0,434,1,1,1,1,0.0
155944,846,138,0,3,1,184.1133412042503
16570,1444,2033,1,3,0,11.46712802768166
7,618,4,1,3,1,0.011308562197092083
107958,798,712,0,3,1,135.11639549436796
5,627,2,1,3,1,0.007961783439490446
136461,469,559,1,1,1,290.34255319148934
1,423,4,0,3,1,0.0023584905660377358
8749,1709,891,1,3,0,5.116374269005848
46,4056,0,1,1,1,0.011338427409415824
18,6119,1,1,1,1,0.0029411764705882353
39,3241,1,0,1,1,0.012029611351017891
14972,1975,2504,0,3,0,7.576923076923077
3,1748,2,0,1,1,0.0017152658662092624
5712,344,1565,0,3,0,16.556521739130435
143248,302,653,0,1,1,472.7656765676568
21706,1841,208,1,3,0,11.783930510314875
28,3099,1,0,1,1,0.00903225806451613
13176,2207,1874,1,3,0,5.967391304347826
20,4157,0,1,1,1,0.00481000481000481
1,212,2,0,3,1,0.004694835680751174
6463,1604,1250,1,1,0,4.026791277258567
7,371,1,0,3,1,0.01881720430107527
19,2397,0,1,1,1,0.0079232693911593
15,4512,2,1,1,1,0.003323731442499446
30,4282,1,0,1,1,0.007004436142890497
8907,1338,1681,1,3,0,6.6519790888722925
13338,1074,539,1,3,0,12.407441860465116
5,243,1,1,1,1,0.020491803278688523
4,229,1,0,1,1,0.017391304347826087
43,4250,0,0,1,1,0.010115266996000941
44,4435,2,0,1,1,0.009918845807033363
16282,688,413,0,3,1,23.631349782293178
0,271,1,1,1,1,0.0
70318,920,188,0,3,1,76.34961997828448
6,593,3,0,3,1,0.010101010101010102
7,509,3,0,3,1,0.013725490196078431
27,5103,1,0,1,1,0.005289968652037617
15,1930,1,1,1,1,0.007767995857068877
4721,1480,1225,1,1,0,3.187711006076975
6,251,2,1,1,1,0.023809523809523808
6,326,2,0,3,1,0.01834862385321101
76048,757,77,1,1,1,100.32717678100263
9,2987,1,0,1,1,0.0030120481927710845
18,836,0,0,1,1,0.021505376344086023
23,1292,0,1,1,1,0.017788089713843776
15300,137,847,0,3,0,110.8695652173913
3,645,2,0,1,1,0.0046439628482972135
18485,1084,2368,1,3,0,17.036866359447004
1786,1870,1102,0,3,0,0.9545697487974345
16163,1858,1734,0,3,0,8.694459386767079
19667,156,1689,1,3,0,125.26751592356688
97788,908,396,1,1,1,107.57755775577557
17614,1196,1610,1,1,0,14.715121136173767
112232,386,688,1,3,1,290.00516795865633
5,159,4,0,3,1,0.03125
18821,2219,1085,0,3,0,8.477927927927928
69372,207,614,0,3,1,333.5192307692308
12342,505,845,1,1,0,24.391304347826086
17219,2180,2080,1,3,0,7.895002292526364
6,73,4,0,1,1,0.08108108108108109
118714,298,722,0,3,1,397.03678929765886
13489,1594,57,0,1,0,8.45705329153605
41,2539,1,1,1,1,0.016141732283464567
61853,1044,691,1,3,1,59.189473684210526
46,4138,1,0,1,1,0.01111379560280261
1231,692,519,0,3,1,1.7763347763347763
20485,993,811,1,3,0,20.60865191146881
5,79,1,0,3,1,0.0625
10533,1977,491,1,1,0,5.325075834175935
5,2331,0,0,1,1,0.002144082332761578
43,999,1,0,1,1,0.043
7314,1453,1574,0,3,0,5.030261348005502
142881,173,183,0,3,1,821.1551724137931
4186,849,1632,0,1,0,4.924705882352941
18173,1288,1779,1,1,0,14.098525989138867
49248,579,590,0,1,1,84.9103448275862
19584,680,1174,1,3,0,28.75770925110132
2,1164,0,1,1,1,0.0017167381974248926
1,42,1,1,3,1,0.023255813953488372
41,6250,2,0,1,1,0.006558950567909135
21593,599,541,1,3,0,35.98833333333334
2,273,2,0,3,1,0.0072992700729927005
28,1378,2,0,1,1,0.02030456852791878
74295,81,148,1,3,1,906.0365853658536
19855,129,1132,1,3,0,152.73076923076923
3,535,3,1,3,1,0.005597014925373134
8616,1426,886,0,3,0,6.037841625788367
22,5444,1,0,1,1,0.00404040404040404
6,5036,1,0,1,1,0.0011911852293031567
19594,137,735,0,3,1,141.9855072463768
39697,611,207,1,3,1,64.86437908496733
97535,589,707,1,3,1,165.3135593220339
2598,2080,662,0,3,0,1.248438250840942
4,474,1,1,3,1,0.008421052631578947
16,4000,1,1,1,1,0.003999000249937516
149900,363,460,1,1,1,411.8131868131868
9,1991,1,1,1,1,0.004518072289156626
0,613,2,0,3,1,0.0
0,571,0,0,1,1,0.0
21875,512,662,0,3,1,42.641325536062375
20562,1157,2555,1,1,0,17.756476683937823
1713,1899,727,0,3,0,0.901578947368421
1316,1878,391,1,3,0,0.7003725385843533
2,446,0,0,3,1,0.0044742729306487695
80197,421,339,1,1,1,190.04028436018956
41,6097,1,0,1,1,0.006723515906854706
6054,2242,2065,1,1,0,2.6990637539010254
40,6228,0,1,1,1,0.0064215764970300205
10,6315,0,0,1,1,0.0015832805573147563
24,2537,0,1,1,1,0.009456264775413711
8207,1571,2454,1,3,0,5.220737913486005
144472,722,393,0,3,1,199.82295988934993
90969,539,505,1,1,1,168.4611111111111
1172,472,2647,0,3,0,2.477801268498943
24,5772,2,1,1,1,0.0041572839078468735
2,463,1,1,1,1,0.004310344827586207
5,6692,2,1,1,1,0.0007470491558344539
9,4205,1,0,1,1,0.0021398002853067048
66185,314,415,0,3,1,210.11111111111111
18,1649,0,1,1,1,0.01090909090909091
11,403,0,0,1,1,0.027227722772277228
18,543,0,0,1,1,0.03308823529411765
34563,558,657,1,1,1,61.830053667262966
4,6,4,1,3,1,0.5714285714285714
39,4895,1,0,1,1,0.007965686274509803
11,1437,0,1,1,1,0.0076495132127955496
14,1005,1,1,1,1,0.013916500994035786
14751,711,2642,1,3,0,20.71769662921348
134808,199,680,1,3,1,674.04
1,431,4,0,3,1,0.0023148148148148147
9998,1718,140,0,3,0,5.816172193135544
2,1842,0,1,1,1,0.0010851871947911015
137732,981,472,1,3,1,140.25661914460287
98591,949,665,0,1,1,103.78
23,2914,0,0,1,1,0.007890222984562607
150663,187,487,0,1,1,801.3989361702128
17,561,0,0,1,1,0.030249110320284697
2,650,3,0,3,1,0.0030721966205837174
3,457,0,0,3,1,0.006550218340611353
34,3435,0,1,1,1,0.00989522700814901
1,317,2,1,1,1,0.0031446540880503146
7,568,3,1,1,1,0.012302284710017574
1387,316,140,0,1,0,4.375394321766562
117769,991,406,0,1,1,118.71875
1882,309,2598,1,1,0,6.070967741935484
23,3739,2,0,1,1,0.006149732620320855
4,63,3,1,1,1,0.0625
23,2723,1,1,1,1,0.008443465491923641
116988,374,51,0,1,1,311.968
124702,97,561,0,3,1,1272.469387755102
88439,391,45,1,1,1,225.60969387755102
37041,583,202,1,3,1,63.4263698630137
19693,600,277,1,3,1,32.767054908485854
1,110,1,1,1,1,0.009009009009009009
47,4540,2,0,1,1,0.010350143140277471
157190,835,400,1,3,1,188.02631578947367
87494,251,119,1,3,1,347.1984126984127
21720,412,561,0,1,0,52.590799031477
39,2314,2,1,1,1,0.016846652267818573
37,2971,2,1,1,1,0.012449528936742935
1,127,1,1,3,1,0.0078125
20885,618,1437,1,3,0,33.739903069466884
2,500,4,1,3,1,0.003992015968063872
6,370,0,1,1,1,0.016172506738544475
21428,729,1439,1,3,0,29.353424657534248
109326,661,60,1,3,1,165.14501510574019
16766,688,1046,1,1,0,24.333817126269956
22,6240,2,0,1,1,0.0035250761095978207
16771,19,1062,1,3,0,838.55
9609,1938,2633,0,3,0,4.9556472408457966
11217,1422,2155,0,3,0,7.882642304989459
7,419,2,0,1,1,0.016666666666666666
9750,2222,818,0,1,0,4.385964912280702
2,552,0,1,1,1,0.003616636528028933
1,130,1,0,3,1,0.007633587786259542
105030,757,557,1,3,1,138.56200527704485
13392,2049,702,1,3,0,6.532682926829268
37,2578,2,1,1,1,0.014346645986816595
39,701,1,0,1,1,0.05555555555555555
79696,443,545,0,1,1,179.4954954954955
4,383,4,1,3,1,0.010416666666666666
6,272,4,0,3,1,0.02197802197802198
5602,1771,1858,1,3,0,3.1613995485327315
93031,703,468,0,3,1,132.1463068181818
122751,856,557,1,3,1,143.23337222870478
2,3051,1,1,1,1,0.000655307994757536
1,687,0,1,3,1,0.0014534883720930232
44,2595,0,1,1,1,0.01694915254237288
26,4745,0,0,1,1,0.005478297513695744
6,267,0,1,1,1,0.022388059701492536
146798,23,313,1,1,1,6116.583333333333
1,409,2,1,3,1,0.0024390243902439024
17337,1194,491,1,3,0,14.50794979079498
5,582,2,1,1,1,0.008576329331046312
65466,17,621,0,3,1,3637.0
47,211,0,0,1,1,0.22169811320754718
13,3193,1,1,1,1,0.004070131496556042
4,546,3,1,3,1,0.007312614259597806
2267,402,66,1,1,1,5.625310173697271
137309,846,635,1,3,1,162.11216056670602
16125,1007,2219,0,3,0,15.99702380952381
20,2402,1,1,1,1,0.008322929671244279
20487,778,473,1,3,0,26.29910141206675
0,5281,0,0,1,1,0.0
2,482,0,1,3,1,0.004140786749482402
9159,1423,1737,1,3,0,6.43188202247191
3,438,0,0,1,1,0.00683371298405467
10068,1470,1874,1,3,0,6.844323589394969
94767,610,663,0,3,1,155.10147299509
16964,1426,1805,0,1,0,11.887876664330763
1061,655,2273,0,3,0,1.6173780487804879
19433,2104,2045,0,1,0,9.231828978622328
13421,1875,1772,0,3,0,7.154051172707889
10,5409,1,1,1,1,0.0018484288354898336
3881,1200,537,1,3,0,3.231473771856786
19,4541,0,0,1,1,0.004183179216204315
5228,922,303,0,1,1,5.6641386782231855
117929,448,229,0,1,1,262.6481069042316
40,5484,2,1,1,1,0.007292616226071103
155947,226,676,1,3,1,686.9911894273127
4427,427,1087,0,1,0,10.343457943925234
104593,674,396,1,3,1,154.9525925925926
