followers,following,profile_pic,bio_length,friend_count,label
46104,27114,1,537,2923,0
198573,142954,1,623,2431,0
66098,113142,1,964,3584,0
160766,148345,1,943,3809,0
48656,106206,1,472,810,0
13898,45647,1,562,1311,1
66423,42679,0,993,2795,1
125079,427,0,878,1894,1
103070,129669,1,387,3006,0
130356,66267,1,97,4300,0
191088,799,1,410,2070,0
38640,55659,0,374,2656,1
187192,7025,1,169,4134,0
95076,14481,1,55,4268,0
78523,25411,0,732,4855,1
106238,105928,1,324,3484,0
103656,123014,0,657,413,1
72810,146033,1,956,691,0
190031,51690,1,259,2662,0
159141,52870,1,640,4117,0
122818,86928,0,561,2698,1
79068,70765,1,339,4309,0
2459,23772,1,837,919,1
20883,130417,1,403,906,1
182175,18799,1,531,3210,0
193231,112051,0,173,3728,1
144068,129941,1,794,2719,0
68349,23555,1,537,3666,0
104951,92152,1,159,4895,0
36598,127219,1,9,2364,1
36309,135333,1,593,792,1
161463,119833,1,255,575,0
186297,69002,1,616,1727,0
113618,46553,1,651,3227,0
152160,3088,0,713,3571,1
18359,45783,1,343,4186,0
22195,1115,1,535,3725,0
6147,72908,1,372,4856,1
159475,69109,1,434,3366,0
183048,2978,1,933,4865,0
41867,108943,1,45,1360,0
184487,9422,1,728,2048,0
150580,89233,1,903,2975,0
125443,56174,1,54,3196,0
48461,37743,1,77,1087,0
100172,130288,1,490,205,0
82040,129000,1,670,3486,0
8021,122778,1,855,3315,1
2389,29430,1,271,622,1
193397,28834,0,659,1677,1
146149,24435,1,549,3287,0
102244,87212,1,110,3012,0
111436,55797,1,14,3012,1
80023,54555,1,77,3637,0
40515,85350,1,500,2700,0
180010,14716,1,587,1871,0
21831,60261,1,417,78,0
68031,1995,1,839,1476,0
121673,22414,0,274,4734,1
156595,144916,1,493,3228,0
24050,15522,1,196,2335,0
181953,129632,0,375,1725,1
90107,74034,1,730,1114,0
51924,42322,1,62,160,0
99446,67638,1,360,1425,0
158180,101334,1,972,1733,0
167265,139596,1,543,4415,0
136922,30846,1,990,2411,0
167751,73643,0,744,3960,1
118330,114930,1,109,2522,0
19342,24399,1,676,4861,0
153390,123182,0,193,601,1
158020,48591,1,518,2359,0
77954,35877,1,943,1555,0
281,84106,1,650,4684,1
51156,78018,0,458,1520,1
148688,99854,1,854,2390,0
143021,120832,0,798,905,1
52892,86576,1,939,1650,0
81447,92508,1,300,1117,0
49852,46835,1,967,1524,0
58658,42464,1,567,4267,0
56627,112454,0,671,4721,1
27815,116062,1,495,3080,1
77847,67445,1,148,4777,0
122230,110454,1,798,3240,0
10508,121906,1,768,4406,1
84766,98384,0,460,3801,1
168053,60032,1,138,1935,0
126444,113521,1,860,3627,0
11595,116378,1,835,4380,1
141963,17140,1,291,3709,0
143943,2670,1,334,2542,0
66629,36519,1,698,4450,0
199976,44512,1,834,199,0
163869,103565,1,183,2183,0
140841,145763,1,306,2675,0
120361,105156,1,924,4036,0
42732,25595,1,980,3493,0
78476,8630,1,897,3972,0
8073,107461,1,261,1364,1
116928,74191,0,926,1852,1
138372,100591,0,309,4437,1
172237,63753,1,343,3601,0
11395,60520,1,423,387,1
106757,4008,1,656,4099,0
151208,107408,1,772,4772,0
94759,496,0,513,1662,1
75974,99767,1,825,2458,0
146115,23212,1,523,212,0
183404,20637,1,260,4655,0
77069,45227,1,361,557,0
21286,119753,0,955,2605,1
54194,120118,1,168,3119,0
48516,9884,1,659,3703,0
122120,116481,1,199,2691,0
8610,68259,1,384,1994,1
100323,49810,1,311,474,0
132458,129926,1,581,1767,0
197711,4761,0,311,41,1
19815,16375,1,565,2651,0
155399,102654,1,394,2095,0
41874,32975,1,770,3992,0
32960,132955,1,350,1986,1
61393,74489,1,27,3865,0
10212,8381,1,878,3657,0
198705,144867,1,874,4823,0
159297,62999,1,631,3517,0
22036,49907,1,132,2268,0
80812,140710,1,379,1644,0
71317,70467,1,601,939,0
59771,42623,0,527,4438,1
143526,110724,1,286,3309,0
89838,103069,1,283,2985,0
187776,19996,1,902,4936,0
111046,105682,1,741,2027,0
116190,83609,1,648,3127,0
177169,101490,1,806,4989,0
194748,71325,1,226,4133,0
10355,28930,1,426,1364,0
100864,114426,1,26,850,0
68492,17529,1,331,230,0
148699,53546,1,116,2499,0
123858,7942,1,88,2304,0
53122,7548,1,618,2481,0
189471,115248,1,732,4304,0
101089,149368,1,734,3711,0
23787,97780,1,121,2903,1
28459,296,1,893,3465,0
67909,67945,1,865,2768,0
129941,59980,1,32,2892,0
146669,56782,1,602,2083,0
153250,96382,1,695,1238,0
164281,53444,1,887,2074,0
166673,35036,1,769,2065,0
165401,39322,1,397,629,0
122263,51667,1,524,3208,0
111673,94527,0,23,4674,1
192279,83337,1,324,902,0
124189,51468,1,33,1053,0
161827,72894,1,246,122,0
16571,63138,1,854,956,1
138267,22588,1,18,986,0
38338,62901,1,29,1251,0
121934,148743,1,48,4433,0
89576,83038,1,938,990,0
120268,138709,1,911,2320,0
132666,131732,1,179,901,0
25240,107211,1,369,2086,1
164,6922,1,883,3992,1
143222,93697,1,999,4521,0
162998,117217,1,737,4709,0
104864,69506,1,944,3580,0
147314,124338,1,394,2802,0
107512,27843,1,589,2204,0
139321,140118,0,495,871,1
14748,103064,1,430,2824,1
46106,126417,1,206,2902,0
121539,116585,0,34,4730,1
84232,30346,1,761,2503,0
187455,123152,1,582,3403,0
71131,111769,0,412,2191,1
56076,102391,1,363,3882,0
74768,73143,1,309,4582,0
143314,36787,1,981,3207,0
146726,33583,0,278,3658,1
168790,143635,1,151,3097,0
176486,121943,1,226,3078,0
179843,111233,0,242,2638,1
46159,14925,1,9,3086,1
7021,83184,1,828,2946,1
179765,76515,1,391,3471,0
89683,136427,1,47,4302,0
112061,46069,1,623,1624,0
54243,100854,1,203,2957,0
58613,54471,1,988,3287,0
89086,32705,0,893,1525,1
162974,128501,1,156,1482,0
50966,116361,1,854,258,0
199780,87273,0,25,453,1
175834,23241,1,420,798,0
26922,50818,1,991,4470,0
153813,92307,0,819,2511,1
27995,66920,1,677,4170,0
62556,118642,1,760,241,0
189238,65453,1,773,1712,0
153517,22689,1,263,4218,0
166282,139324,1,528,2002,0
80816,30844,1,587,3327,0
55108,95687,1,957,2281,0
172704,23365,0,469,496,1
106127,137098,1,253,3111,0
19013,98303,1,717,726,1
32407,28523,1,545,1831,0
184461,141554,1,146,1821,0
136870,112105,0,325,1816,1
136648,48888,1,337,91,0
147286,113884,0,739,3432,1
113555,106968,1,117,1969,0
174225,50110,1,164,2384,0
91223,131565,1,549,3679,0
133301,82001,1,910,4608,0
179772,39767,0,869,602,1
120784,29550,1,807,427,0
129719,144905,1,648,2019,0
32446,134042,0,820,1456,1
170206,98315,1,757,6,0
62373,95494,0,197,2434,1
92127,127424,1,373,1373,0
44765,113855,1,577,640,0
23483,82681,1,591,3762,1
127886,101489,1,563,4005,0
71859,130546,1,128,2230,0
94235,28900,1,413,4660,0
85721,14126,1,379,3811,0
143257,111198,1,879,3306,0
98543,79303,1,992,445,0
15377,67061,1,0,3941,1
29801,16978,1,166,4295,0
189349,56344,1,15,2995,0
98831,46648,0,656,512,1
120597,1055,1,111,989,0
93640,75582,1,367,1401,0
111027,81214,1,101,1812,0
54045,107954,1,593,545,0
75362,38725,1,405,2533,0
78361,136327,1,981,2009,0
16216,53380,1,506,3432,1
105431,53333,1,610,4085,0
5847,42459,1,670,2215,1
194192,116518,1,39,4985,0
66857,36163,0,666,3665,1
125742,84730,1,547,827,0
45973,19476,1,380,2184,0
17513,68580,1,758,2162,1
153082,105576,0,515,1275,1
54580,86593,0,496,1516,1
150048,109071,1,885,1312,0
156676,114832,1,964,3523,0
66919,138579,1,280,515,0
67060,143190,1,350,4783,0
87702,68682,1,333,1019,0
106244,91713,1,925,1295,0
123111,104060,1,942,1049,0
5360,135486,1,760,2340,1
54125,83030,1,523,1257,0
38347,120360,1,282,2278,1
2262,85973,1,940,2985,1
27369,135009,1,727,3869,1
156049,36731,1,318,1144,0
111720,148572,1,822,4613,0
26659,114360,1,413,705,1
81428,1750,1,593,2424,0
29325,65018,0,13,3571,1
20813,135099,1,55,1934,1
52394,136817,0,402,2484,1
118586,86984,1,341,1745,0
127932,107983,1,793,969,0
34778,28451,0,198,2546,1
182245,93743,1,859,2647,0
158824,71474,0,677,777,1
76401,12150,1,964,1333,0
107697,13406,1,291,2117,0
57510,116047,1,657,2388,0
85901,123971,1,440,3103,0
18140,103157,1,77,3114,1
90892,18325,0,111,4213,1
122123,94415,1,534,2936,0
47382,140508,1,374,4110,0
154631,17669,1,115,1345,0
62496,127385,1,141,2041,0
186698,72010,1,991,2674,0
58288,132915,1,196,1555,0
16928,50812,1,789,689,1
47596,16059,1,539,4869,0
62266,86269,1,298,3452,0
54341,25395,1,75,1534,0
74088,20202,0,529,119,1
60953,144345,1,99,4159,0
164079,103235,1,478,4555,0
26677,45510,1,972,4054,0
4218,87945,1,467,2852,1
141370,70649,1,635,1613,0
186937,106723,1,876,3033,0
62512,2881,1,291,2783,0
57139,45913,1,124,2936,0
133177,111860,1,518,4063,0
193074,84785,1,22,3888,0
28177,62457,1,161,3784,0
20137,139728,1,628,2626,1
18204,5741,1,505,3544,0
36614,147733,1,881,1149,1
174042,97091,1,863,4802,0
139093,28690,1,20,1709,0
170856,32833,1,763,3158,0
31886,102566,1,837,1366,1
24477,71240,0,463,4049,1
182890,106898,1,482,4490,0
167098,77711,1,501,4579,0
54136,39023,1,942,4761,0
155164,40209,1,308,455,0
12833,93590,1,595,4305,1
192687,86612,1,873,4620,0
96669,80522,1,552,675,0
132478,111654,1,202,1001,0
15198,145512,1,415,4071,1
175941,119107,1,639,895,0
151384,139032,0,141,2354,1
102523,22462,1,855,3093,0
19616,17821,1,614,59,0
174868,92889,0,106,4481,1
143027,88952,1,990,2764,0
76245,118066,1,528,1794,0
2750,79364,1,536,3262,1
55248,70077,1,575,2529,0
3871,40644,1,968,1942,1
163322,62643,1,853,3487,0
175801,13311,1,886,4891,0
128686,129466,0,748,4987,1
71359,30531,1,687,3421,0
51379,14588,1,290,4696,0
114402,49416,1,804,4078,0
124582,143452,1,310,1373,0
161193,148890,1,912,3553,0
81034,21711,1,667,3672,0
93579,136169,1,384,1082,0
151524,116348,1,52,4247,0
30436,22076,1,584,933,0
148985,84274,1,182,2587,0
29341,57609,1,368,4085,0
40997,58480,1,700,557,0
55355,7044,1,12,4713,1
69566,55486,1,558,4119,0
51960,55162,1,959,1542,0
61245,29882,1,159,2382,0
151170,54078,0,283,4098,1
137232,58734,1,564,1007,0
46612,108730,1,286,1281,0
164564,87985,1,7,4358,1
186745,44028,1,71,120,0
152040,98938,1,891,4116,0
181201,118319,0,97,904,1
52875,32543,1,86,139,0
187624,124279,1,841,1815,0
64115,29362,1,100,4301,0
184631,141129,1,280,4138,0
152013,42915,1,882,1028,0
116900,51370,1,288,2254,0
4431,111375,1,748,344,1
27611,142394,1,195,2419,1
178909,69812,1,390,3303,0
28156,34017,1,608,3235,0
11313,56792,1,449,2594,1
193599,129198,1,367,1387,0
176748,17629,1,429,4017,0
90311,128614,1,95,983,0
106989,139317,1,260,4430,0
2209,96950,1,511,2122,1
92774,64829,1,120,2994,0
87270,10588,1,365,2900,0
31136,131514,1,784,775,1
52433,105280,1,331,3918,0
33875,40721,1,51,4981,0
103552,10599,0,395,735,1
49072,72594,1,317,1486,0
189662,134011,1,674,395,0
112222,22149,1,701,4778,0
152684,127616,1,276,2001,0
156045,141280,1,596,3447,0
98939,109034,1,193,363,0
142985,20951,1,692,3287,0
157500,46766,1,20,1854,0
74712,57014,1,398,4188,0
61220,87122,1,714,4361,0
186912,9308,1,201,743,0
49434,59252,1,465,373,0
82157,83211,1,150,4189,0
108053,126534,1,895,4127,0
169535,8720,1,158,3734,0
177246,126204,1,309,4084,0
138736,79993,1,950,139,0
191691,47113,1,503,3020,0
77245,48926,1,25,3292,0
163870,136464,1,820,1564,0
113693,25905,1,65,57,0
46478,50385,0,934,3496,1
96767,30653,1,262,2187,0
106961,91865,0,471,2948,1
118457,125813,1,166,4473,0
186828,145871,1,799,372,0
126316,15052,0,153,3134,1
185331,137116,0,342,1587,1
7011,21381,0,717,777,1
74223,148346,1,412,4262,0
196421,83108,1,664,3222,0
164917,49892,1,183,3678,0
32435,91501,1,670,4679,0
23096,83391,1,193,2548,1
164060,17920,1,1,2943,1
23994,16702,1,214,998,0
75456,1894,1,686,559,0
18995,30985,1,586,3343,0
90275,125702,1,796,3501,0
80365,73527,1,638,4014,0
36086,146511,1,482,3678,1
142110,128676,1,560,4328,0
108277,42235,1,968,4655,0
16246,24976,1,31,920,0
124937,82643,1,669,1242,0
5944,107631,1,14,80,1
113005,56697,1,317,3620,0
178639,70382,1,845,2661,0
35068,16651,1,242,4798,0
158122,14633,1,16,540,0
175846,79164,1,533,1274,0
47123,569,1,755,2785,0
84708,67509,1,925,3486,0
152702,123425,1,80,3157,0
128562,101126,1,655,4717,0
27081,127522,1,435,2243,1
195882,33038,1,7,3042,1
44610,38138,1,959,1320,0
84570,110740,1,678,2993,0
39126,111174,1,286,2091,0
196178,49272,1,779,4058,0
31438,137980,1,800,3025,1
43314,141916,1,185,4154,1
67473,51455,1,523,478,0
175331,68447,1,792,2665,0
67298,77108,0,421,1756,1
96263,38333,1,815,1798,0
168930,121219,1,465,4879,0
38410,83029,1,82,3120,0
197729,39697,1,566,2987,0
43532,17634,1,642,2578,0
77232,125520,1,636,1026,0
131569,24561,1,482,4473,0
139888,149105,1,324,4667,0
93349,55063,1,418,1954,0
155349,25921,1,50,3313,0
47158,19340,1,26,1564,0
108047,62781,1,676,586,0
54115,14901,1,980,4452,0
145056,10638,1,911,684,0
28333,44324,1,987,3268,0
112916,88356,1,792,3490,0
12872,32642,1,544,658,0
59239,25378,1,61,1296,0
25856,50867,1,656,1525,0
31284,73686,0,170,2082,1
73407,42875,1,285,4607,0
15454,118171,1,808,1071,1
76226,100061,0,116,2320,1
89085,64377,1,3,2574,1
5456,54691,1,65,209,1
87183,49063,1,59,623,0
172393,91782,1,904,1805,0
194141,78343,0,501,4268,1
63766,83071,1,798,3749,0
38875,136564,1,856,4542,1
96571,121399,1,228,10,0
123754,31357,1,99,760,0
123770,32314,0,118,1327,1
124886,70283,1,68,1177,0
161950,59567,1,663,2370,0
128394,47006,0,791,3608,1
189704,141758,1,220,976,0
197232,61606,1,940,2492,0
25377,18891,1,222,2389,0
3647,101732,1,676,2457,1
159078,29877,1,953,3673,0
34069,14026,0,503,2552,1
14127,20422,1,210,4135,0
155897,140316,1,790,1482,0
68436,33481,1,930,2310,0
55750,89180,1,574,3741,0
50086,109384,1,885,3839,0
139788,58031,1,881,2755,0
149870,139593,1,261,822,0
139276,132818,1,517,3597,0
76258,83127,0,247,460,1
36196,92254,1,740,4312,0
10216,68232,1,797,1740,1
111091,143084,1,256,2124,0
194146,80224,0,62,1444,1
187823,29960,1,391,3097,0
152619,87695,1,539,4469,0
162389,130066,1,856,653,0
176319,138982,1,416,4999,0
101976,2693,0,52,3541,1
93788,115313,1,763,743,0
125686,146930,1,37,852,0
87898,28810,1,307,4926,0
186465,20092,1,845,1561,0
158768,58105,1,650,3945,0
77965,28555,1,897,2676,0
84393,71934,1,52,1318,0
22606,72788,1,605,121,1
149097,77257,1,605,4254,0
139232,17939,1,451,3727,0
167854,142897,1,460,306,0
19715,128068,1,774,3982,1
108719,36,0,485,1112,1
155609,93948,1,834,4846,0
128732,83707,1,136,1896,0
149678,39051,0,973,4686,1
63232,80738,1,371,345,0
136044,73596,1,958,3911,0
84294,60071,1,255,148,0
151099,130613,1,394,1039,0
174540,73601,1,36,1390,0
5727,29873,1,653,3904,1
158490,71468,1,146,4876,0
81055,26470,1,7,117,1
83601,8328,1,250,703,0
66737,137405,1,646,4383,0
143374,121173,1,570,2955,0
68328,46638,1,634,2024,0
23821,11268,1,446,4538,0
40700,113920,1,262,4996,0
150779,110379,1,631,4396,0
156319,148117,1,438,4345,0
55846,7887,1,258,1957,0
128503,24918,1,322,4781,0
198789,35497,1,529,2799,0
107101,93562,1,300,997,0
92769,11929,1,864,405,0
184651,102201,1,484,2848,0
85749,116566,1,91,243,0
28487,28546,1,163,2414,0
9176,82494,0,655,3856,1
100760,46566,1,334,1605,0
108130,85464,1,924,432,0
130727,128279,1,314,4278,0
106087,81991,1,913,2806,0
3701,92680,1,944,1141,1
126315,28013,0,237,4126,1
151135,52132,1,685,3024,0
151390,107855,1,82,1172,0
19154,91627,1,668,3456,1
130069,122772,1,965,4197,0
53526,145251,1,108,1095,0
45745,141294,1,177,3905,1
106616,64068,1,249,2852,0
136033,16116,1,764,2455,0
66646,51369,1,566,3923,0
63816,103100,1,666,1390,0
183237,29655,1,902,4925,0
182390,47632,1,90,2836,0
63237,145265,1,338,617,0
15422,18895,1,637,2596,0
155806,23086,1,848,4386,0
112497,85637,1,168,2469,0
30104,107334,1,138,4276,1
161038,63083,1,516,2702,0
143679,95028,1,577,3165,0
118479,66957,1,622,259,0
9261,97551,1,183,3178,1
34686,78506,0,779,2291,1
91333,138355,1,169,4430,0
195866,94024,1,361,1046,0
43366,81481,1,243,4366,0
195580,255,1,842,4057,0
34545,15487,1,137,3211,0
157613,19346,1,27,1407,0
84705,35050,1,518,1400,0
194120,8744,1,397,1009,0
78537,61596,1,332,3406,0
187652,119640,1,964,3602,0
127631,55032,1,316,4227,0
133948,42687,1,562,2815,0
46007,62863,1,425,1744,0
49817,131663,1,135,2548,0
153703,6277,1,689,1545,0
191056,61860,1,640,134,0
108951,133332,1,708,4862,0
66673,24741,0,266,2859,1
99008,119720,1,106,3478,0
43003,37211,1,559,4865,0
194891,6869,1,137,2141,0
104606,87616,1,910,1264,0
176684,94515,1,614,1772,0
7817,60110,1,46,164,1
61849,34033,1,988,4420,0
133256,45213,1,664,2987,0
174875,12938,1,367,619,0
74606,130842,1,5,230,1
139352,2274,1,522,2780,0
181651,84390,1,528,3151,0
47862,20044,1,654,1377,0
125560,99372,1,271,1891,0
20705,14706,1,823,3752,0
170541,137046,1,65,3972,0
173428,76464,0,419,3232,1
93335,21213,0,338,402,1
144946,1950,1,933,2774,0
191392,10411,1,497,4480,0
152031,128603,1,468,2607,0
162632,62744,1,330,1190,0
63358,148843,1,767,388,0
176103,35053,1,638,3404,0
100777,138117,1,130,1773,0
178053,57623,1,993,789,0
91507,29714,0,529,1494,1
113948,109283,1,718,2751,0
109855,8562,1,600,1547,0
45100,55048,1,437,820,0
145347,93295,1,242,4036,0
161985,12026,1,462,4957,0
15528,106147,1,349,1479,1
62438,31589,1,16,2369,0
178145,108199,1,465,4065,0
19996,97274,1,734,3130,1
10780,26844,1,881,1463,0
85000,90415,1,362,1907,0
192327,54708,1,209,3065,0
147750,70825,0,610,3645,1
122813,51574,0,524,4028,1
158133,85548,1,830,3965,0
137691,149884,1,781,4846,0
7420,64230,1,698,1316,1
174961,40581,1,419,181,0
148041,25105,0,785,2654,1
168803,79830,1,132,960,0
37049,69157,1,13,4200,1
188226,87235,0,792,2654,1
168621,2347,1,43,3294,0
49981,47650,1,376,989,0
163329,148182,1,294,4579,0
3837,135995,1,395,1725,1
34153,124926,1,103,706,1
192317,81147,1,444,4115,0
112235,48135,0,61,4847,1
85081,19199,1,564,4330,0
184536,140138,1,820,1620,0
38407,101583,0,411,4701,1
188804,92290,1,930,4649,0
38583,120787,1,629,3421,1
90458,114427,1,320,4681,0
153395,148063,0,130,3580,1
75720,87493,0,810,422,1
111440,131706,1,817,4015,0
151543,12771,1,198,3196,0
95747,125607,1,904,4553,0
45480,149370,1,35,1914,1
60147,79876,1,790,2601,0
157641,59648,1,215,4010,0
153489,75783,1,585,4085,0
93531,44440,1,305,4941,0
51006,31655,1,566,3182,0
57654,43039,1,892,4646,0
192034,55255,0,11,3750,1
166594,72219,1,82,2058,0
144233,11244,1,31,1645,0
154141,94594,1,407,4592,0
25716,58595,1,85,3087,0
30111,103898,1,962,2792,1
65463,28371,1,743,2536,0
147666,5914,1,410,3259,0
130434,27180,1,956,2511,0
101759,134760,1,786,2090,0
138291,80219,1,712,4634,0
126484,78616,1,562,567,0
158204,140988,1,831,120,0
136218,95213,1,255,315,0
28889,37805,1,240,620,0
2713,144525,0,716,4063,1
18380,126599,1,897,453,1
15093,74176,1,931,2734,1
57620,94799,1,988,2671,0
110143,98385,1,895,4707,0
176123,88919,0,906,958,1
10019,138482,1,993,2008,1
195502,81462,1,707,4742,0
134350,31159,0,451,762,1
178212,42039,1,755,1360,0
102847,47800,1,831,4335,0
161958,40761,1,0,2051,1
78082,94626,1,600,196,0
139789,118368,0,281,260,1
52879,80903,1,650,3908,0
69092,118998,1,598,4189,0
12302,136885,1,513,1280,1
27133,59894,1,978,135,0
68373,51444,1,860,2545,0
78963,61748,1,679,3485,0
32925,41190,0,118,368,1
142233,40318,1,899,3662,0
142185,124078,1,504,4863,0
162922,39759,1,79,3454,0
133877,16498,0,622,4768,1
173789,25989,1,676,4606,0
133687,117035,1,893,4808,0
77608,66577,1,956,4915,0
33877,105231,1,218,544,1
10733,89900,1,516,4599,1
95107,104679,1,910,3423,0
122054,23482,0,726,4900,1
20588,69212,1,706,4805,1
85779,30048,1,465,2372,0
138340,134137,1,793,4483,0
126379,133108,0,517,4335,1
198527,35814,1,890,1097,0
150533,147996,1,811,2078,0
91123,129493,1,501,2526,0
65947,60204,1,57,4163,0
13694,32844,1,336,3711,0
164011,81943,1,509,3053,0
33281,21518,1,813,1943,0
101973,148131,1,613,1719,0
150950,23052,1,425,290,0
13055,69803,1,559,3689,1
66221,71524,1,369,974,0
84045,89572,1,410,414,0
21649,139752,1,787,850,1
62026,67021,1,965,3777,0
168202,20043,1,882,2728,0
197976,2419,1,674,4641,0
42296,121831,1,843,3960,0
166137,101799,1,431,741,0
132615,148212,0,962,591,1
167253,57600,0,195,749,1
41525,116467,1,376,2219,0
25680,78497,0,947,837,1
149364,108611,1,364,3130,0
179,137559,1,835,3481,1
92273,60692,0,643,533,1
35003,62112,0,934,4460,1
184389,16360,1,404,4462,0
143189,83038,0,491,1773,1
105415,3017,1,65,2343,0
75230,86261,1,911,2653,0
44819,66320,1,390,2570,0
85096,31127,1,82,264,0
50724,134268,1,480,3595,0
129892,75088,1,776,2034,0
33924,31921,1,228,3202,0
73160,4746,1,784,381,0
71574,68535,1,730,3296,0
41333,65350,1,224,1166,0
24623,81131,1,112,2478,1
34680,22063,1,651,388,0
18924,117116,1,184,2071,1
4178,88913,0,511,394,1
109374,78946,1,172,3657,0
26405,134670,1,887,3256,1
181522,10564,1,522,4019,0
70310,49725,1,908,2239,0
168641,86134,1,670,4816,0
176891,105940,1,204,2859,0
88796,62085,1,741,2393,0
159039,17862,1,537,4568,0
70538,10265,1,318,2050,0
187261,140777,1,158,3121,0
103596,62471,1,277,924,0
141655,91080,0,901,4971,1
131065,55828,1,147,3575,0
149701,116884,1,980,3282,0
39199,108007,1,777,3751,0
109908,46104,1,82,3354,0
131466,40934,1,418,4474,0
99308,114420,1,537,3397,0
113908,6050,1,582,3768,0
67396,8484,1,548,4220,0
144871,62648,1,391,2981,0
58007,59945,0,132,4575,1
35536,31323,1,939,3472,0
183892,86332,1,995,2617,0
4991,94605,1,637,3499,1
32303,10315,0,626,3592,1
1486,47968,1,603,431,1
56413,9107,1,241,1112,0
121955,55781,1,450,4696,0
147912,3869,1,998,4951,0
125360,80983,1,199,2053,0
27803,7971,1,718,4253,0
91654,96805,1,116,4318,0
64892,25651,1,218,2449,0
19482,56974,1,304,544,0
148343,23446,0,242,3158,1
127820,3823,0,291,2628,1
174603,144526,0,975,3451,1
127431,135004,1,793,537,0
142966,141292,1,300,1436,0
24340,67965,1,828,2815,0
142331,10510,1,683,3765,0
86615,141609,1,387,3062,0
11447,105935,1,587,259,1
46294,69134,1,208,4921,0
53752,72254,0,313,4411,1
37332,144854,1,616,4841,1
147276,114780,1,25,718,0
72832,125544,1,862,2727,0
106469,65587,1,78,2901,0
131189,82238,1,993,460,0
87056,75720,1,127,2854,0
150658,78004,1,412,4067,0
59727,22072,1,136,1702,0
92041,81015,1,333,3247,0
147600,72746,1,547,2977,0
66965,102260,1,387,1814,0
19557,137129,1,570,3480,1
141885,128259,1,229,1741,0
154697,30916,1,420,4071,0
892,27268,1,123,29,1
31807,23259,1,87,3493,0
85029,79400,1,848,981,0
118644,34293,0,140,230,1
118253,111581,1,915,2776,0
81943,7043,1,784,1251,0
122751,107009,1,50,4494,0
26054,38893,1,986,4190,0
77794,26309,1,566,1963,0
84531,23284,1,928,4570,0
138923,126801,1,404,3166,0
46225,113259,1,336,1778,0
46168,100804,1,661,4870,0
134842,69000,1,664,1147,0
117131,84179,1,962,2847,0
81491,65049,1,730,3850,0
176347,29265,1,730,2991,0
75282,23880,1,365,3070,0
104250,84579,1,907,620,0
122337,131327,1,910,963,0
22936,132574,1,997,2860,1
89121,65424,0,979,2142,1
55638,70966,1,853,1500,0
51918,67396,1,257,3189,0
94781,71694,1,387,1326,0
25996,136878,1,44,121,1
185922,17106,1,268,4313,0
104097,56731,1,310,1076,0
186389,75010,1,671,3197,0
141638,32599,1,277,1182,0
147978,71326,1,856,794,0
95561,75706,1,474,1624,0
62880,9004,1,566,4271,0
156994,115018,1,144,291,0
62125,25792,1,965,490,0
133065,54645,0,234,2808,1
110046,7232,1,690,3428,0
128472,54766,1,719,633,0
145333,120601,1,135,3499,0
118495,81588,1,444,2172,0
126160,5913,1,352,3386,0
28235,112406,1,393,3907,1
59783,113693,0,993,4699,1
45838,93449,1,274,3468,0
22630,10567,1,383,490,0
32093,38379,1,909,4660,0
172244,319,1,322,4263,0
103942,90005,1,182,758,0
196380,110990,1,572,1197,0
76366,4791,1,439,3443,0
88234,131401,1,62,1904,0
135194,61032,1,872,1650,0
90270,88662,1,726,4275,0
97723,21300,1,871,3191,0
60715,75700,1,650,27,0
94881,55609,1,942,2750,0
198131,90045,1,645,2704,0
30954,61901,1,33,2879,0
153624,5703,1,704,4357,0
68141,63115,1,866,3725,0
111546,27676,0,984,2673,1
195696,121332,1,831,2832,0
61847,29802,1,476,3109,0
26995,90331,1,86,4292,1
147270,124786,1,209,3596,0
30114,65169,1,461,3695,0
130361,68147,1,80,1460,0
150310,22075,1,321,2921,0
128138,82015,1,414,1433,0
165587,9304,1,850,4428,0
1311,129851,1,991,3536,1
3854,120729,1,189,1181,1
12365,59622,0,949,3405,1
111077,54215,1,859,4174,0
94772,73973,1,232,3914,0
176877,108654,1,391,4292,0
168040,143593,1,937,3191,0
54335,24028,1,168,1783,0
51712,39328,1,442,3722,0
18694,27301,1,762,4321,0
29089,38015,1,167,2642,0
40392,36845,1,230,3711,0
74821,86818,1,149,2960,0
2647,76394,1,663,4830,1
42142,43714,1,549,1579,0
186638,80722,1,385,1619,0
62265,25230,1,380,2966,0
146515,92554,1,808,4315,0
48447,49262,1,274,2340,0
103066,41722,1,616,1227,0
134071,62796,1,897,1728,0
125849,87052,1,859,3585,0
99580,100808,0,863,201,1
1818,136311,1,61,3160,1
93032,91951,1,466,3273,0
123494,50886,1,527,1713,0
84386,103424,1,861,752,0
55281,104697,1,149,114,0
41248,96299,1,141,3980,0
193989,149177,1,115,2818,0
60277,14497,1,823,468,0
173128,132888,0,64,425,1
65623,118915,1,428,1575,0
1925,92019,1,309,1865,1
106126,109017,1,705,833,0
76877,69385,1,853,4106,0
81137,105153,1,429,3703,0
2098,33826,1,160,1408,1
12910,110034,1,974,3481,1
121764,84242,1,305,2170,0
155428,123066,1,360,603,0
30986,50100,1,277,212,0
73908,125170,0,295,3901,1
70826,135431,1,550,3738,0
109205,96205,1,872,2754,0
82294,12809,1,168,4635,0
116511,64450,1,458,4801,0
78518,38428,0,579,1758,1
150951,72790,1,6,4593,1
